addr,category,context,id1,name,rank
전라북도 정읍시 내장동 92-2,"숙박,캠핑,야영장","오토캠핑,국립공원,단풍구경,화려한,계곡",21235897,내장야영장,18
전라북도 정읍시 쌍암동 405,"여행,명소,식물원,수목원",,17562869,내장산수목원,19
전라북도 정읍시 시기동 361-2,"숙박,호텔",,1242553143,호텔로얄,20
경상북도 문경시 문경읍 상초리 288-1,"여행,명소,도립공원","드라마세트장,사과축제,단풍구경,깨끗한,생태공원",11491525,문경새재도립공원,1
경상북도 문경시 마성면 신현리,"여행,명소,성곽명","성곽길,계곡,카트,웅장한,경치",13491222,고모산성,2
경상북도 문경시 문경읍 하초리 348-13,"한식,한정식","산채정식,간고등어,한정식,힐링,막걸리",12829529,동화원산장식당,3
경상북도 문경시 마성면 신현리 103-1,"여행,명소,관람,체험","와인동굴,트릭아트,프로포즈,재미있는,힐링",946771818,문경오미자테마터널,4
경상북도 문경시 가은읍 완장리 산65-1,"자연명소,휴양림,산림욕장","휴양림,계곡,캠핑,깨끗한,등산",13165859,대야산자연휴양림,5
경상북도 문경시 가은읍 완장리,"여행,명소,계곡","계곡,폭포,휴양림,깨끗한,등산",13491069,문경 용추계곡,6
경상북도 문경시 가은읍 완장리,"여행,명소,계곡","계곡,폭포,유적지,경치",13491961,문경선유동계곡,7
강원도 정선군 고한읍 고한리 산1-239,"숙박,콘도,리조트","스키장,수상스키,카지노,화려한,퓨전레스토랑",11853388,하이원리조트,1
강원도 정선군 화암면 화암리 산248,"여행,명소,동굴","동굴,모노레일,캠핑,신비로운,공포체험",20259866,화암동굴,2
강원도 정선군 정선읍 귤암리 산200,"여행,명소,전망대","짚와이어,짚라인,전망대,깨끗한,경치",15793805,병방치스카이워크,3
강원도 정선군 남면 무릉리,"여행,명소,산,고개","억새풀,등산,가을축제,깨끗한,억새밭",13491851,민둥산,4
강원도 정선군 사북읍 사북리 424,"숙박,호텔","카지노,워터파크,스키장,화려한,휴식",11660257,강원랜드,5
강원도 정선군 여량면 여량5리,"여행,명소,강,하천","레일바이크,뗏목,동굴,깨끗한,경치",11665782,아우라지,6
강원도 정선군 북평면 숙암리 482,"숙박,콘도,리조트",,1858688421,파크로쉬 리조트앤웰니스,7
강원도 정선군 정선읍 회동리 325-2,"자연명소,휴양림,산림욕장","휴양림,계곡,오토캠핑,깨끗한,등산",11491291,가리왕산자연휴양림,8
강원도 정선군 고한읍 고한리 142,"숙박,콘도,리조트","카지노,스키장,삼겹살,깨끗한,촬영지",13144613,메이힐스 리조트,9
경상북도 경주시 인왕동 517,"여행,명소,호수,연못,저수지","야경투어,연꽃단지,호수,신비로운,박물관",13490982,동궁과 월지,1
경상북도 경주시 천군동 191-5,"여행,명소,테마파크","놀이동산,눈썰매장,관람차,재미있는,데이트",12095305,경주월드,2
경상북도 경주시 인왕동 839-1,"여행,명소,문화,유적","유채꽃밭,유적지,야경투어,신비로운,연꽃단지",13491802,첨성대,3
경상북도 경주시 신평동,"여행,명소,관람,체험","오리배,호수,스쿠터,편안한,단풍구경",13491979,보문관광단지,4
경상북도 경주시 진현동 999,"여행,명소,세계문화유산","유적지,물회,수영장,웅장한,단풍구경",11663972,석굴암,5
경상북도 경주시 황성동 산1-1,"여행,명소,근린공원","국립공원,콘서트,산책로,화려한,단풍구경",13351607,황성공원,6
경상북도 문경시 문경읍 하초리 245,"여행,명소,자연,생태공원","생태공원,세트장,단풍,힐링,사과축제",31542840,문경생태미로공원,8
경상북도 문경시 가은읍 왕능리,"여행,명소,촬영장소","드라마세트장,모노레일,박물관,웅장한,촬영지",19493888,가은오픈세트장,9
경상북도 문경시 불정동 339-8,"자연명소,휴양림,산림욕장","짚라인,휴양림,카라반,낭만적인,등산",11491022,불정자연휴양림,10
경상북도 문경시 농암면 내서리 257-2,"숙박,콘도,리조트","노천온천,계곡,바베큐장,깨끗한,휴식",12971286,STX 리조트,11
경상북도 문경시 가은읍,"여행,명소,산,고개","계곡,등산,폭포,편안한,야간산행",13491727,대야산,12
경상북도 문경시 마성면 신현리 126-1,"여행,명소,레일바이크","레일바이크,철길,스쿠터,재미있는,경치",13468410,문경철로자전거진남역,13
경상북도 문경시 불정동 336-3,짚라인,"짚라인,휴양림,레포츠,재미있는,패러글라이딩",36276446,짚라인문경,14
경상북도 문경시 문경읍 상초리 288-1,"여행,명소,촬영장소","드라마세트장,촬영지,산책로,고즈넉한,궁궐",37844946,문경새재 오픈 세트장,15
경상북도 문경시 농암면 내서리 쌍룡계곡,"여행,명소,계곡","계곡,캠핑,폭포,깨끗한,경치",11491207,쌍룡계곡,16
경상북도 문경시 문경읍 상초리 243-2,"자연공원,부속시설","박물관,생태공원,드라마세트장,조그마한,유물",11620626,문경새재도립공원옛길박물관,17
충청남도 아산시 도고면 기곡리 180-1,"여행,명소,온천,스파","온천스파,노천온천,실내워터파크,깨끗한,휴식",12948948,파라다이스스파도고,1
충청남도 아산시 탕정면 명암리 949-1,"여행,명소,체험마을","야경,노천온천,은행나무길,이국적,사진찍기",33752004,아산지중해마을,2
충청남도 아산시 음봉면 신수리 288-1,"여행,명소,온천,스파","실내워터파크,온천스파,파도풀,재미있는,나들이",11524989,아산 스파비스,3
충청남도 아산시 영인면 아산리 산56-1,"자연명소,휴양림,산림욕장","휴양림,눈썰매장,산책로,깨끗한,등산",11795970,영인산자연휴양림,4
충청남도 아산시 도고면 봉농리 576,"여행,명소,식물원,수목원","식물원,벚꽃구경,박람회,화사한,비오는날",11567049,세계꽃식물원,5
충청남도 아산시 염치읍 백암리,"여행,명소,문화재","은행나무길,단풍구경,노천온천,웅장한,산책로",11620936,현충사,6
충청남도 아산시 송악면 강당리 강당골,"여행,명소,계곡","계곡,닭백숙,캠핑,깨끗한,등산",11491110,강당골계곡,7
충청남도 아산시 모종동 583-7,"여행,명소,온천,스파","노천온천,치킨,게임방,깨끗한,휴식",21023118,온양온천랜드,8
충청남도 아산시 송악면 외암리 258-3,"여행,명소,관람,체험",,1643631213,외암민속마을,9
충청남도 아산시 영인면 월선리 346-2,"여행,명소,테마파크","눈썰매장,테마파크,동물농장,아기자기,사진찍기",11815861,피나클랜드,10
경기도 안산시 단원구 선감동 717-5,"여행,명소,항구","일몰,전망대,갯벌체험,이국적,항구",33949223,탄도항,1
경기도 안산시 단원구 대부북동,"여행,명소,해수욕장,해변",,20034123,방아머리해수욕장,2
경기도 안산시 단원구 대부동동 2098,"여행,명소,전망대","전망대,해상공원,드라이브,재미있는,야경",36267321,시화나래휴게소달전망대,3
경기도 안산시 단원구 대부북동 1841-10,"여행,명소,테마파크","테마파크,사진찍기,생태공원,이국적,갈대밭",31299078,대부바다향기테마파크,4
경기도 안산시 상록구 사동 1509,"여행,명소,도시,테마공원","호수,야외수영장,수변공원,깨끗한,단풍구경",13491046,안산호수공원,5
경기도 안산시 상록구 사동 1031-8,"여행,명소,자연,생태공원","생태공원,갈대숲,갈대밭,깨끗한,가을소풍",11622423,안산갈대습지,6
경기도 안산시 단원구 대부동동,"여행,명소,섬","갯벌체험,조개구이,섬,이국적,테마파크",13491323,대부도,7
경기도 안산시 단원구 선감동,"여행,명소,문화재",,19030466,안산대부광산퇴적암층,8
경기도 안산시 단원구 대부북동,"여행,명소,섬","전망대,일몰,섬,화려한,드라이브",13491852,구봉도,9
경기도 안산시 단원구 대부남동 557-6,"숙박,캠핑,야영장","캠핑,해루질,갯벌체험,깨끗한,수영장",36680465,대부도 나라펜션캠핑장,10
강원도 강릉시 강문동 산1-1,"여행,명소,해수욕장,해변","느린우체통,해변,밤바다,화려한,경치",12079976,경포해변,1
강원도 강릉시 강동면 정동진리 524-19,"여행,명소,테마공원","박물관,미술관,공원,편안한,사진찍기",11626644,하슬라아트월드,2
강원도 강릉시 죽헌동 201,"여행,명소,보물","박물관,대나무,유적지,고즈넉한,단풍구경",13553344,오죽헌,3
강원도 강릉시 견소동 286,"여행,명소,해수욕장,해변","커피거리,해변카페,목장,친절한,가을축제",13491906,안목해변,4
강원도 강릉시 왕산면 대기리 2214-107,"여행,명소,지역명소","전망대,라이딩,캠핑,이국적,단풍구경",21799425,안반데기,5
강원도 강릉시 강문동 1-1,"숙박,호텔",,1675156043,세인트존스호텔,6
강원도 강릉시 주문진읍 주문리,"여행,명소,항구","수산시장,홍게라면,수산물시장,깨끗한,싱싱한",13490946,주문진항,7
강원도 강릉시 강동면 정동진리 50-10,"숙박,콘도,리조트","야외수영장,레스토랑,일출,이국적,경치",11731892,썬크루즈리조트,8
강원도 정선군 신동읍 조동리 산70-13,"여행,명소,테마공원","공원,캠핑,천문대,평온한,촬영지",20087781,타임캡슐공원,10
강원도 정선군 고한읍 함백산,"여행,명소,산,고개","등산,단풍구경,라이딩,편안한,야간산행",11491571,함백산,11
강원도 정선군 정선읍,"여행,명소,산,고개","등산,휴양림,계곡,편안한,산행",13491128,가리왕산,12
강원도 정선군 고한읍 고한리 347,"숙박,콘도,리조트","카지노,스키장,수영장,깨끗한,경치",15796056,하이원리조트 마운틴콘도,13
강원도 정선군 고한읍,"여행,명소,자연명소","라이딩,트래킹,공원,호젓한,드라이브",19501414,만항재,14
강원도 정선군 신동읍 고성리 산17,"자연명소,휴양림,산림욕장","휴양림,오토캠핑,전망대,경치,모노레일",34975146,동강전망자연휴양림,15
강원도 정선군 북평면 숙암리 513-4,"숙박,호텔",,1054186986,파인포레스트 정선알파인리조트,16
강원도 정선군 고한읍 고한리 산214-1,"종교,불교","단풍,드라이브,계곡,조그마한,경치",11677693,정암사,17
강원도 정선군 북평면 나전리 245,"여행,명소,식물원,수목원",,1459544427,로미지안가든,18
강원도 정선군 북평면 나전리 429,"여행,명소,폭포","폭포,계곡,레일바이크,웅장한,드라이브",15800451,백석폭포,19
강원도 정선군 사북읍 사북리 447-1,"자연명소,휴양림,산림욕장","휴양림,계곡,캠핑,산행",13167389,도사곡휴양림,20
경상북도 경주시 신평동 370 경주힐튼호텔/우양미술관,"숙박,호텔","실내수영장,호수,런치뷔페,친절한,야경투어",11728066,힐튼호텔 경주,7
경상북도 경주시 황남동,"여행,명소,릉,묘,총","산책로,벚꽃명소,황남빵,고즈넉한,야경투어",13491270,경주대릉원,8
경상북도 경주시 양북면 봉길리 26,"여행,명소,릉,묘,총","해변,일출,스쿠터,조그마한,드라이브",13491217,경주문무대왕릉,9
경상북도 경주시 신평동 477-2,"숙박,호텔","실내수영장,호수,치즈케이크,편안한,야경투어",11609515,라한셀렉트 경주,10
경상북도 경주시 산내면 내일리 산261-1,"여행,명소,자연명소",,1838298326,화랑의언덕,11
경상북도 경주시 강동면 양동리 125,"여행,명소,세계문화유산","연꽃단지,시장,드라이브,고즈넉한,박물관",12765760,경주 양동마을,12
경상북도 경주시 북군동 11-1,"숙박,콘도,리조트","온천,바베큐장,수영장,편안한,단풍구경",11627287,켄싱턴리조트 경주,13
경상북도 경주시 신평동 400-1,"숙박,콘도,리조트","워터파크,노천온천,야경투어,편안한,호수",11728135,소노벨 경주,14
경상북도 경주시 감포읍,"여행,명소,해수욕장,해변","해변,오토캠핑,카라반,깨끗한,드라이브",13491205,오류고아라해변,15
경상북도 경주시 양남면 수렴리,"여행,명소,해수욕장,해변","해변,캠핑,드라이브,깨끗한,해물칼국수",13491232,관성솔밭해변,16
경상북도 경주시 천군동 191-5,"레저,테마,워터파크","실내워터파크,유수풀,롤러코스터,재미있는,휴식",11620782,경주월드캘리포니아비치,17
경상북도 경주시 감포읍 감포리,"여행,명소,항구","고등어낚시,항구,바다낚시,깨끗한,드라이브",21323669,감포항,18
경상북도 경주시 신평동 719-70,"숙박,호텔","노천온천,궁궐,경치,고풍스러운,야경",12044573,라궁,19
경상북도 경주시 북군동 185-1,"여행,명소,지역명소","식물원,음악분수대,분수쇼,화려한,사진찍기",32323979,경주동궁원,20
경상북도 문경시 산북면,"여행,명소,산,고개","등산,계곡,산행,편안한,암벽",13491022,운달산,18
경상북도 문경시 문경읍,"여행,명소,산,고개","등산,계곡,암벽,편안한,산행",13491298,조령산,19
